timestamp,value
2025-06-15 19:17:27,8.9
2025-06-15 04:48:10,54.7
2025-06-15 01:35:00,16.0
2025-06-15 20:33:23,97.8
2025-06-15 09:06:49,23.2
2025-06-15 17:55:47,12.3
2025-06-15 23:40:02,97.6
2025-06-15 06:48:40,4.7
2025-06-15 03:10:30,9.6
2025-06-15 19:27:28,38.8
2025-06-15 05:25:19,72.2
2025-06-15 09:36:09,24.5
2025-06-15 04:24:24,35.7
2025-06-15 21:37:45,42.4
2025-06-15 10:13:01,6.8
2025-06-15 00:38:31,27.2
2025-06-15 19:14:03,62.5
2025-06-15 10:26:38,17.3
2025-06-15 13:24:17,87.2
2025-06-15 10:50:44,45.9
2025-06-15 00:40:52,33.7
2025-06-15 04:51:09,46.2
2025-06-15 02:37:19,18.1
2025-06-15 19:37:37,52.2
2025-06-15 05:19:58,45.4
2025-06-15 20:50:36,77.7
2025-06-15 14:16:05,73.8
2025-06-15 14:25:10,91.7
2025-06-15 19:49:30,39.3
2025-06-15 14:43:18,56.3
2025-06-15 00:14:30,63.7
2025-06-15 19:21:15,89.5
2025-06-15 05:03:28,28.6
2025-06-15 09:47:44,3.8
2025-06-15 12:18:18,28.4
2025-06-15 23:50:39,6.5
2025-06-15 07:25:54,81.5
2025-06-15 13:50:25,44.2
2025-06-15 17:28:26,60.5
2025-06-15 11:32:00,52.9
2025-06-15 21:58:08,5.3
2025-06-15 03:06:05,11.3
2025-06-15 04:22:35,52.4
2025-06-15 18:27:54,93.4
2025-06-15 07:15:46,79.6
2025-06-15 08:58:59,24.3
2025-06-15 06:06:45,1.4
2025-06-15 13:52:47,41.7
2025-06-15 15:33:23,39.9
2025-06-15 19:00:58,68.0
2025-06-15 01:51:24,91.4
2025-06-15 22:50:03,3.9
2025-06-15 18:58:27,38.5
2025-06-15 16:57:47,19.2
2025-06-15 08:16:06,14.5
2025-06-15 15:31:08,67.3
2025-06-15 17:42:59,99.5
2025-06-15 19:02:32,3.1
2025-06-15 20:24:43,32.9
2025-06-15 00:20:36,4.9
2025-06-15 14:07:55,26.2
2025-06-15 16:19:37,83.6
2025-06-15 12:54:17,78.2
2025-06-15 20:58:03,93.4
2025-06-15 06:11:28,18.9
2025-06-15 07:39:32,47.3
2025-06-15 02:43:59,62.8
2025-06-15 19:49:59,46.2
2025-06-15 15:32:23,17.6
2025-06-15 10:02:06,51.6
2025-06-15 12:38:54,61.1
2025-06-15 08:44:37,7.2
2025-06-15 17:14:23,2.8
2025-06-15 12:44:48,20.8
2025-06-15 19:19:36,55.4
2025-06-15 16:37:09,82.1
2025-06-15 18:21:47,47.3
2025-06-15 14:36:05,73.5
2025-06-15 05:00:57,50.9
2025-06-15 21:15:52,45.2
2025-06-15 01:12:13,86.9
2025-06-15 12:41:36,73.2
2025-06-15 03:29:02,7.3
2025-06-15 20:54:48,73.1
2025-06-15 09:41:21,86.2
2025-06-15 02:18:30,50.8
2025-06-15 06:11:04,27.0
2025-06-15 09:01:17,86.6
2025-06-15 12:40:47,43.0
2025-06-15 08:43:06,53.4
2025-06-15 19:46:37,55.0
2025-06-15 23:20:56,86.8
2025-06-15 07:28:11,80.7
2025-06-15 21:56:59,55.7
2025-06-15 15:08:39,52.7
2025-06-15 06:08:56,50.3
2025-06-15 11:38:44,62.9
2025-06-15 20:09:23,73.5
2025-06-15 13:21:34,33.9
2025-06-15 18:23:44,67.3
2025-06-15 02:41:26,43.2
2025-06-15 14:46:50,31.7
2025-06-15 10:41:50,48.7
2025-06-15 20:15:11,89.8
2025-06-15 19:06:35,54.3
2025-06-15 02:56:49,50.4
2025-06-15 02:49:28,14.0
2025-06-15 11:29:46,82.8
2025-06-15 22:29:46,39.7
2025-06-15 09:37:23,9.2
2025-06-15 08:28:47,31.0
2025-06-15 09:49:02,45.1
2025-06-15 14:21:44,59.3
2025-06-15 23:02:26,97.1
2025-06-15 03:34:01,56.6
2025-06-15 17:56:06,15.0
2025-06-15 23:17:35,57.6
2025-06-15 00:51:53,75.5
2025-06-15 21:35:36,51.0
2025-06-15 22:18:11,46.6
2025-06-15 19:11:19,90.9
2025-06-15 12:58:09,4.9
2025-06-15 16:22:11,40.0
2025-06-15 03:20:21,50.3
2025-06-15 18:41:27,43.8
2025-06-15 08:49:30,31.4
2025-06-15 16:55:14,98.5
2025-06-15 03:54:50,42.9
2025-06-15 10:18:10,89.9
2025-06-15 01:36:26,92.1
2025-06-15 05:15:58,57.6
2025-06-15 06:44:57,20.4
2025-06-15 23:10:22,45.9
2025-06-15 07:16:51,52.3
2025-06-15 05:51:04,60.3
2025-06-15 13:10:10,91.1
2025-06-15 18:50:10,86.6
2025-06-15 02:08:20,52.2
2025-06-15 19:25:24,15.0
2025-06-15 22:32:55,98.4
2025-06-15 19:23:07,57.2
2025-06-15 08:21:00,92.2
2025-06-15 02:33:30,17.8
2025-06-15 08:03:47,19.0
2025-06-15 16:59:07,0.0
2025-06-15 20:36:35,24.8
2025-06-15 01:04:10,69.1
2025-06-15 15:40:34,92.2
2025-06-15 18:21:59,14.6
2025-06-15 13:22:29,74.7
2025-06-15 21:14:02,23.4
2025-06-15 22:20:48,9.6
2025-06-15 10:40:14,14.3
2025-06-15 11:33:31,16.1
2025-06-15 12:11:28,25.0
2025-06-15 17:00:12,32.4
2025-06-15 09:07:19,77.4
2025-06-15 18:47:42,85.0
2025-06-15 05:55:42,18.4
2025-06-15 03:22:48,9.3
2025-06-15 02:44:29,80.1
2025-06-15 14:57:09,24.1
2025-06-15 00:23:20,80.6
2025-06-15 21:34:05,1.4
2025-06-15 22:05:35,66.1
2025-06-15 07:29:26,95.5
2025-06-15 13:07:47,66.0
2025-06-15 14:27:39,4.6
2025-06-15 12:23:19,20.7
2025-06-15 21:28:52,28.6
2025-06-15 16:57:40,16.3
2025-06-15 15:44:09,94.8
2025-06-15 14:15:36,96.0
2025-06-15 12:58:47,9.2
2025-06-15 06:28:00,92.3
2025-06-15 15:24:02,97.3
2025-06-15 09:03:11,34.4
2025-06-15 01:30:12,21.0
2025-06-15 05:46:10,73.4
2025-06-15 16:09:43,76.6
2025-06-15 03:37:13,14.9
2025-06-15 22:34:24,68.4
2025-06-15 08:42:01,19.9
2025-06-15 22:48:27,12.2
2025-06-15 00:02:21,64.7
2025-06-15 02:31:12,58.9
2025-06-15 19:10:08,21.3
2025-06-15 23:27:22,20.2
2025-06-15 05:26:27,68.3
2025-06-15 08:49:55,3.7
2025-06-15 05:36:02,24.5
2025-06-15 08:42:39,40.1
2025-06-15 12:28:33,22.0
2025-06-15 15:57:20,100.0
2025-06-15 07:14:01,90.3
2025-06-15 06:16:50,59.7
2025-06-15 22:50:04,33.5
2025-06-15 09:34:57,54.0
2025-06-15 15:03:33,51.8
2025-06-15 23:41:48,29.9
2025-06-15 03:41:38,51.7
2025-06-15 20:15:24,37.5
2025-06-15 17:18:31,73.3
2025-06-15 02:37:30,3.7
2025-06-15 01:03:24,50.0
2025-06-15 00:58:21,37.8
2025-06-15 10:00:05,95.2
2025-06-15 01:49:26,99.5
2025-06-15 09:37:49,42.1
2025-06-15 00:00:37,25.3
2025-06-15 23:22:06,6.0
2025-06-15 08:53:00,23.8
2025-06-15 07:54:22,70.9
2025-06-15 06:24:23,32.8
2025-06-15 01:57:05,69.5
2025-06-15 04:06:00,22.2
2025-06-15 15:14:51,47.9
2025-06-15 11:33:05,100.0
2025-06-15 17:15:55,86.3
2025-06-15 17:04:23,12.5
2025-06-15 00:05:21,74.4
2025-06-15 10:40:06,27.7
2025-06-15 17:27:50,44.6
2025-06-15 13:34:05,48.5
2025-06-15 13:08:14,53.4
2025-06-15 12:39:26,29.7
2025-06-15 14:08:13,58.0
2025-06-15 04:27:56,81.4
2025-06-15 05:02:28,47.6
2025-06-15 23:33:55,61.5
2025-06-15 11:28:09,39.0
2025-06-15 15:15:21,79.2
2025-06-15 20:25:18,82.4
2025-06-15 21:33:49,97.1
2025-06-15 02:34:05,83.1
2025-06-15 10:17:49,1.8
2025-06-15 13:48:28,6.4
2025-06-15 10:39:09,51.9
2025-06-15 19:42:16,57.5
2025-06-15 07:09:22,97.0
2025-06-15 02:27:50,53.7
2025-06-15 05:35:20,92.3
2025-06-15 05:59:56,17.8
2025-06-15 15:08:57,66.5
2025-06-15 02:39:13,19.7
2025-06-15 23:40:57,24.7
2025-06-15 06:27:33,99.5
2025-06-15 15:05:12,39.2
2025-06-15 18:02:14,100.0
2025-06-15 06:32:45,49.9
2025-06-15 22:58:54,3.7
2025-06-15 05:43:14,4.9
2025-06-15 11:04:10,21.8
2025-06-15 17:25:25,70.8
2025-06-15 11:33:15,5.9
2025-06-15 19:29:02,65.2
2025-06-15 13:18:04,39.9
2025-06-15 04:43:06,78.9
2025-06-15 00:04:50,76.3
2025-06-15 08:40:51,81.4
2025-06-15 01:42:18,8.8
2025-06-15 23:44:30,39.9
2025-06-15 16:43:31,95.1
2025-06-15 01:24:04,84.5
2025-06-15 16:20:27,47.3
2025-06-15 11:07:45,8.4
2025-06-15 01:19:42,43.2
2025-06-15 21:17:08,47.0
2025-06-15 08:07:10,86.6
2025-06-15 22:48:44,31.7
2025-06-15 08:51:15,92.7
2025-06-15 18:04:37,58.3
2025-06-15 18:28:15,41.5
2025-06-15 00:40:01,5.6
2025-06-15 17:44:32,26.3
2025-06-15 01:51:31,30.9
2025-06-15 21:17:33,4.8
2025-06-15 06:42:11,71.5
2025-06-15 12:25:21,80.1
2025-06-15 17:48:24,39.2
2025-06-15 06:32:18,62.4
2025-06-15 04:02:59,78.2
2025-06-15 10:41:25,28.3
2025-06-15 14:19:36,31.6
2025-06-15 03:37:21,60.3
2025-06-15 13:15:25,62.2
2025-06-15 09:53:19,56.3
2025-06-15 09:21:37,64.8
2025-06-15 19:43:10,88.4
2025-06-15 21:59:46,81.5
2025-06-15 18:05:32,33.2
2025-06-15 01:11:09,55.1
2025-06-15 03:35:47,99.2
2025-06-15 13:05:46,15.1
2025-06-15 14:46:13,47.2
2025-06-15 23:25:41,25.8
2025-06-15 11:52:05,50.2
2025-06-15 18:03:30,68.7
2025-06-15 11:47:40,58.2
2025-06-15 12:16:03,25.3
2025-06-15 02:36:17,79.9
2025-06-15 14:22:52,65.5
2025-06-15 19:17:01,43.5
2025-06-15 07:50:10,31.9
2025-06-15 07:53:13,88.0
2025-06-15 09:23:34,54.0
2025-06-15 09:38:13,11.6
2025-06-15 14:38:00,51.1
2025-06-15 23:34:45,47.7
2025-06-15 23:18:05,85.0
2025-06-15 04:09:55,46.4
2025-06-15 01:33:39,0.9
2025-06-15 04:40:07,59.7
2025-06-15 19:09:08,23.2
2025-06-15 15:28:02,64.7
2025-06-15 21:10:49,78.2
2025-06-15 13:04:37,60.7
2025-06-15 07:52:00,21.1
2025-06-15 05:34:02,90.8
2025-06-15 17:38:31,16.3
2025-06-15 03:18:17,0.5
2025-06-15 01:04:43,19.9
2025-06-15 15:05:44,20.0
2025-06-15 20:57:15,14.1
2025-06-15 07:36:51,77.4
2025-06-15 13:03:01,60.0
2025-06-15 15:19:15,55.4
2025-06-15 10:08:28,37.1
2025-06-15 21:00:32,13.0
2025-06-15 14:08:20,6.3
2025-06-15 09:12:50,30.8
2025-06-15 01:19:59,80.9
2025-06-15 02:00:16,32.5
2025-06-15 08:49:45,1.4
2025-06-15 06:58:53,26.0
2025-06-15 05:53:39,7.2
2025-06-15 05:09:21,11.8
2025-06-15 07:57:29,54.5
2025-06-15 14:42:10,89.9
2025-06-15 19:15:16,35.2
2025-06-15 16:09:30,68.5
2025-06-15 14:08:34,63.4
2025-06-15 14:44:11,0.4
2025-06-15 11:01:58,87.2
2025-06-15 21:37:28,20.4
2025-06-15 01:17:43,60.9
2025-06-15 08:29:34,74.4
2025-06-15 00:37:23,27.2
2025-06-15 21:20:02,60.8
2025-06-15 15:43:02,41.4
2025-06-15 07:12:08,72.1
2025-06-15 19:03:18,26.0
2025-06-15 07:48:15,16.7
2025-06-15 15:48:47,36.5
2025-06-15 10:28:10,60.7
2025-06-15 16:11:02,58.9
2025-06-15 14:06:20,77.6
2025-06-15 18:56:42,97.5
2025-06-15 21:31:12,76.8
2025-06-15 03:52:37,68.1
2025-06-15 10:01:04,80.0
2025-06-15 22:16:05,15.2
2025-06-15 06:57:15,60.5
2025-06-15 04:01:21,35.7
2025-06-15 11:17:44,79.3
2025-06-15 21:25:34,30.3
2025-06-15 03:31:38,66.0
2025-06-15 09:39:36,2.7
2025-06-15 11:36:40,11.7
2025-06-15 05:00:22,87.2
2025-06-15 01:20:00,93.7
2025-06-15 01:10:17,17.5
2025-06-15 23:50:02,86.0
2025-06-15 21:13:00,68.0
2025-06-15 23:53:29,85.3
2025-06-15 11:39:12,15.2
2025-06-15 06:10:40,27.4
2025-06-15 08:52:52,51.4
2025-06-15 01:01:58,60.4
2025-06-15 19:02:51,32.2
2025-06-15 05:56:48,15.7
2025-06-15 06:44:59,27.8
2025-06-15 04:50:40,65.4
2025-06-15 10:04:02,48.4
2025-06-15 00:13:33,33.0
2025-06-15 02:07:31,54.0
2025-06-15 21:56:32,96.3
2025-06-15 01:15:12,71.5
2025-06-15 23:33:56,9.9
2025-06-15 15:15:06,45.2
2025-06-15 12:00:01,4.9
2025-06-15 00:00:27,52.0
2025-06-15 06:03:31,30.4
2025-06-15 18:56:51,42.9
2025-06-15 13:31:14,32.3
2025-06-15 17:36:00,44.2
2025-06-15 19:45:06,9.2
2025-06-15 06:46:25,93.2
2025-06-15 23:01:04,18.8
2025-06-15 20:32:24,24.8
2025-06-15 11:39:26,42.9
2025-06-15 08:51:02,15.7
2025-06-15 23:16:52,28.9
2025-06-15 23:17:05,86.8
2025-06-15 12:45:39,5.9
2025-06-15 20:23:22,35.7
2025-06-15 07:11:01,87.4
2025-06-15 09:15:35,37.5
2025-06-15 20:03:01,93.4
2025-06-15 23:08:35,45.0
2025-06-15 19:50:48,84.1
2025-06-15 14:27:06,72.5
2025-06-15 15:29:55,59.1
2025-06-15 06:15:38,94.7
2025-06-15 08:06:36,85.1
2025-06-15 16:25:36,79.0
2025-06-15 23:00:03,85.0
2025-06-15 02:15:21,5.1
2025-06-15 06:06:39,19.6
2025-06-15 10:41:05,27.3
2025-06-15 05:05:37,11.6
2025-06-15 03:05:22,49.8
2025-06-15 15:41:49,0.5
2025-06-15 01:55:11,76.6
2025-06-15 21:48:22,5.9
2025-06-15 23:10:10,77.9
2025-06-15 17:56:31,43.3
2025-06-15 17:50:33,50.0
2025-06-15 03:36:07,28.8
2025-06-15 16:56:11,1.0
2025-06-15 00:21:57,97.2
2025-06-15 06:14:55,19.0
2025-06-15 17:22:22,52.8
2025-06-15 04:10:10,8.6
2025-06-15 03:51:31,57.2
2025-06-15 06:23:40,84.7
2025-06-15 02:47:40,61.7
2025-06-15 12:56:21,11.6
2025-06-15 22:38:45,87.6
2025-06-15 01:53:21,21.1
2025-06-15 10:42:40,76.8
2025-06-15 11:54:59,68.0
2025-06-15 21:14:41,32.0
2025-06-15 07:17:10,56.0
2025-06-15 17:45:41,58.1
2025-06-15 07:53:59,42.0
2025-06-15 23:27:20,7.9
2025-06-15 12:52:46,28.5
2025-06-15 21:07:48,63.3
2025-06-15 20:37:01,3.6
2025-06-15 15:32:12,61.8
2025-06-15 00:41:31,29.2
2025-06-15 09:17:23,87.7
2025-06-15 17:07:40,90.8
2025-06-15 00:03:34,90.8
2025-06-15 22:32:34,46.8
2025-06-15 15:54:40,43.7
2025-06-15 03:51:26,57.3
2025-06-15 17:18:53,3.2
2025-06-15 15:24:13,2.6
2025-06-15 09:31:38,67.9
2025-06-15 23:15:43,67.7
2025-06-15 19:01:23,57.6
2025-06-15 05:33:06,73.6
2025-06-15 06:39:27,17.5
2025-06-15 11:08:00,18.0
2025-06-15 13:03:24,92.2
2025-06-15 21:34:11,7.5
2025-06-15 20:08:14,88.5
2025-06-15 14:40:59,71.1
2025-06-15 19:22:13,24.6
2025-06-15 18:53:27,28.7
2025-06-15 18:02:18,53.0
2025-06-15 00:00:28,64.7
2025-06-15 14:58:51,19.5
2025-06-15 22:39:45,32.2
2025-06-15 03:22:38,10.1
2025-06-15 21:34:26,8.3
2025-06-15 03:19:17,15.0
2025-06-15 16:43:37,51.0
2025-06-15 15:51:38,100.0
2025-06-15 00:43:55,89.7
2025-06-15 14:34:48,32.2
2025-06-15 16:34:56,89.1
2025-06-15 18:39:31,31.2
2025-06-15 03:58:01,54.5
2025-06-15 15:43:44,76.8
2025-06-15 19:16:03,69.6
2025-06-15 00:33:08,65.4
2025-06-15 20:17:52,19.9
2025-06-15 20:18:40,35.8
2025-06-15 09:46:14,50.8
2025-06-15 03:12:40,24.4
2025-06-15 00:09:05,1.8
2025-06-15 11:39:58,52.1
2025-06-15 15:57:45,82.3
2025-06-15 03:15:43,30.5
2025-06-15 10:09:52,53.0
2025-06-15 14:05:28,2.0
2025-06-15 09:05:22,75.6
2025-06-15 07:03:56,33.8
2025-06-15 23:47:43,36.1
2025-06-15 16:16:32,96.8
2025-06-15 22:02:02,10.7
2025-06-15 08:35:22,91.8
2025-06-15 08:41:04,94.7
2025-06-15 08:54:28,56.3
2025-06-15 16:41:20,69.9
2025-06-15 16:42:36,53.7
2025-06-15 04:51:48,46.0
2025-06-15 13:36:56,21.0
2025-06-15 21:15:41,48.7
2025-06-15 07:14:54,66.5
2025-06-15 08:30:09,66.3
2025-06-15 09:18:22,45.0
2025-06-15 21:36:10,86.7
2025-06-15 07:04:09,27.3
2025-06-15 03:32:28,36.6
2025-06-15 17:42:17,16.9
2025-06-15 15:02:14,71.2
2025-06-15 00:23:02,86.0
2025-06-15 23:23:10,74.7
2025-06-15 09:55:44,8.0
2025-06-15 15:59:52,5.9
2025-06-15 13:07:23,62.6
2025-06-15 06:42:17,40.2
2025-06-15 14:22:36,80.9
2025-06-15 15:21:14,90.0
2025-06-15 15:44:05,56.2
2025-06-15 01:19:36,52.7
2025-06-15 05:47:44,98.8
2025-06-15 07:51:04,14.9
2025-06-15 08:39:54,50.3
2025-06-15 07:27:52,43.6
2025-06-15 11:38:38,34.2
2025-06-15 13:45:04,16.9
2025-06-15 11:30:11,3.8
2025-06-15 12:58:38,44.3
2025-06-15 21:37:50,42.3
2025-06-15 05:52:31,2.4
2025-06-15 22:03:13,59.6
2025-06-15 16:10:28,39.5
2025-06-15 17:49:34,51.5
2025-06-15 20:57:59,34.0
2025-06-15 20:36:38,9.4
2025-06-15 01:27:34,13.4
2025-06-15 15:28:21,29.9
2025-06-15 03:10:38,84.1
2025-06-15 03:50:40,47.5
2025-06-15 04:41:52,23.8
2025-06-15 21:49:42,89.5
2025-06-15 11:16:26,63.5
2025-06-15 07:23:40,31.3
2025-06-15 21:31:11,43.9
2025-06-15 05:42:51,22.3
2025-06-15 00:47:04,13.6
2025-06-15 14:42:07,62.0
2025-06-15 23:22:00,63.7
2025-06-15 06:34:10,96.6
2025-06-15 12:36:31,7.8
2025-06-15 22:17:27,64.1
2025-06-15 12:40:49,31.9
2025-06-15 18:51:38,99.4
2025-06-15 13:08:54,30.5
2025-06-15 04:39:28,98.6
2025-06-15 20:35:08,31.3
2025-06-15 23:39:16,7.5
2025-06-15 19:23:23,68.7
2025-06-15 13:16:53,95.6
2025-06-15 09:42:33,88.3
2025-06-15 21:10:00,56.8
2025-06-15 02:23:26,51.5
2025-06-15 16:54:52,94.9
2025-06-15 01:21:13,23.6
2025-06-15 19:31:41,92.0
2025-06-15 20:03:18,66.0
2025-06-15 12:49:15,61.3
2025-06-15 18:58:35,97.5
2025-06-15 22:51:06,90.8
2025-06-15 09:20:27,68.2
2025-06-15 01:04:07,1.3
2025-06-15 10:43:34,92.5
2025-06-15 11:47:58,89.5
2025-06-15 15:06:47,70.0
2025-06-15 03:19:08,80.9
2025-06-15 20:47:00,25.0
2025-06-15 13:14:11,7.1
2025-06-15 05:46:07,60.5
2025-06-15 16:59:29,4.0
2025-06-15 07:02:17,43.3
2025-06-15 20:53:24,12.3
2025-06-15 15:28:35,84.8
2025-06-15 09:20:26,91.7
2025-06-15 08:12:58,1.2
2025-06-15 20:05:14,62.9
2025-06-15 17:45:46,20.4
2025-06-15 19:24:11,80.6
2025-06-15 13:04:43,64.2
2025-06-15 13:27:19,59.4
2025-06-15 16:32:11,82.7
2025-06-15 18:01:07,43.8
2025-06-15 13:40:36,92.7
2025-06-15 09:04:54,74.6
2025-06-15 17:30:20,66.4
2025-06-15 23:54:19,83.4
2025-06-15 01:05:22,67.5
2025-06-15 14:07:21,65.2
2025-06-15 15:20:10,52.7
2025-06-15 14:06:57,75.4
2025-06-15 03:46:29,97.9
2025-06-15 07:09:17,74.4
2025-06-15 02:09:32,60.6
2025-06-15 20:47:53,35.7
2025-06-15 06:41:59,8.8
2025-06-15 14:03:02,2.1
2025-06-15 08:37:43,24.8
2025-06-15 21:14:47,61.4
2025-06-15 11:01:49,87.8
2025-06-15 18:20:52,67.0
2025-06-15 16:28:16,82.9
2025-06-15 01:31:38,45.2
2025-06-15 23:49:08,18.0
2025-06-15 20:35:22,40.9
2025-06-15 00:36:36,32.8
2025-06-15 12:49:27,53.0
2025-06-15 17:14:03,25.0
2025-06-15 13:13:17,16.9
2025-06-15 19:30:28,24.9
2025-06-15 07:12:17,24.7
2025-06-15 17:28:15,75.0
2025-06-15 03:43:18,55.5
2025-06-15 15:42:45,61.3
2025-06-15 12:13:55,77.3
2025-06-15 02:11:51,21.2
2025-06-15 19:02:25,73.6
2025-06-15 19:47:12,79.1
2025-06-15 11:16:00,70.8
2025-06-15 10:03:32,45.8
2025-06-15 06:08:11,32.6
2025-06-15 19:39:59,19.8
2025-06-15 17:06:54,88.3
2025-06-15 19:13:14,7.3
2025-06-15 07:58:49,80.8
2025-06-15 06:52:51,97.6
2025-06-15 16:36:28,32.2
2025-06-15 06:23:38,63.8
2025-06-15 20:34:24,47.9
2025-06-15 04:02:45,15.0
2025-06-15 21:44:35,61.2
2025-06-15 09:15:30,16.1
2025-06-15 10:35:09,47.8
2025-06-15 16:40:49,73.7
2025-06-15 12:23:49,78.0
2025-06-15 03:54:23,23.7
2025-06-15 19:27:17,74.0
2025-06-15 10:22:12,46.6
2025-06-15 10:36:46,10.6
2025-06-15 08:41:18,98.5
2025-06-15 10:39:02,3.0
2025-06-15 22:45:28,84.2
2025-06-15 03:26:03,44.0
2025-06-15 08:51:31,69.3
2025-06-15 19:10:00,10.9
2025-06-15 06:12:12,87.5
2025-06-15 07:19:41,42.2
2025-06-15 19:01:05,33.3
2025-06-15 21:37:16,13.3
2025-06-15 15:22:56,59.9
2025-06-15 19:20:30,83.8
2025-06-15 00:07:19,27.2
2025-06-15 09:51:13,91.3
2025-06-15 15:39:46,83.9
2025-06-15 22:55:49,24.7
2025-06-15 13:39:58,36.8
2025-06-15 04:45:26,66.0
2025-06-15 05:48:10,55.9
2025-06-15 13:20:12,87.6
2025-06-15 23:38:09,50.5
2025-06-15 19:49:28,84.6
2025-06-15 03:52:43,81.4
2025-06-15 01:51:48,75.6
2025-06-15 13:37:42,74.0
2025-06-15 06:52:07,23.0
2025-06-15 09:49:49,57.4
2025-06-15 06:58:19,37.3
2025-06-15 18:49:51,33.2
2025-06-15 12:02:10,19.5
2025-06-15 19:46:36,3.9
2025-06-15 12:25:34,30.6
2025-06-15 16:53:40,75.6
2025-06-15 09:15:45,44.1
2025-06-15 07:13:23,8.2
2025-06-15 22:14:02,4.6
2025-06-15 05:04:35,11.3
2025-06-15 02:12:57,90.1
2025-06-15 11:12:11,99.9
2025-06-15 18:49:07,51.6
2025-06-15 10:52:31,63.7
2025-06-15 18:31:11,82.9
2025-06-15 14:17:18,61.7
2025-06-15 03:08:39,73.1
2025-06-15 10:14:00,60.1
2025-06-15 22:18:02,61.0
2025-06-15 18:39:50,30.3
2025-06-15 14:12:33,62.6
2025-06-15 19:04:14,37.8
2025-06-15 01:14:24,97.1
2025-06-15 02:54:54,2.6
2025-06-15 02:00:21,41.0
2025-06-15 07:16:52,60.9
2025-06-15 16:48:28,46.4
2025-06-15 12:22:56,33.1
2025-06-15 12:28:19,80.7
2025-06-15 14:46:10,59.1
2025-06-15 09:18:51,9.1
2025-06-15 23:09:34,83.2
2025-06-15 20:28:18,56.3
2025-06-15 03:40:49,36.6
2025-06-15 07:13:11,99.9
2025-06-15 11:09:10,82.9
2025-06-15 18:27:10,38.9
2025-06-15 12:20:22,12.2
2025-06-15 01:53:24,72.2
2025-06-15 15:41:25,64.5
2025-06-15 23:34:24,85.2
2025-06-15 17:25:49,90.0
2025-06-15 17:19:14,43.4
2025-06-15 03:50:22,77.2
2025-06-15 02:28:07,63.7
2025-06-15 01:14:07,97.3
2025-06-15 14:15:44,35.0
2025-06-15 03:50:31,61.4
2025-06-15 18:36:29,29.7
2025-06-15 17:27:09,57.4
2025-06-15 04:31:32,14.8
2025-06-15 20:10:07,36.1
2025-06-15 11:04:29,9.0
2025-06-15 18:52:36,35.0
2025-06-15 10:00:04,43.0
2025-06-15 22:35:55,77.2
2025-06-15 16:47:51,66.6
2025-06-15 23:00:16,44.7
2025-06-15 08:28:58,19.5
2025-06-15 00:02:18,48.2
2025-06-15 10:36:54,33.9
2025-06-15 08:02:59,45.8
2025-06-15 03:44:31,77.0
2025-06-15 17:58:22,7.6
2025-06-15 17:11:36,52.7
2025-06-15 03:42:04,59.0
2025-06-15 13:35:01,95.7
2025-06-15 21:26:17,97.0
2025-06-15 12:52:32,71.1
2025-06-15 06:42:22,55.0
2025-06-15 19:33:18,92.1
2025-06-15 08:22:06,43.6
2025-06-15 00:11:34,91.3
2025-06-15 15:48:59,51.1
2025-06-15 20:39:07,6.1
2025-06-15 12:05:21,86.3
2025-06-15 13:22:35,18.2
2025-06-15 10:41:57,70.0
2025-06-15 09:10:02,97.9
2025-06-15 02:17:14,77.9
2025-06-15 04:11:10,32.5
2025-06-15 17:58:56,71.6
2025-06-15 11:24:45,72.5
2025-06-15 16:01:42,86.8
2025-06-15 03:38:32,73.9
2025-06-15 21:43:58,76.6
2025-06-15 15:30:10,46.1
2025-06-15 15:28:43,25.1
2025-06-15 18:56:02,15.1
2025-06-15 01:18:16,16.5
2025-06-15 05:38:12,54.1
2025-06-15 17:13:03,58.4
2025-06-15 05:06:39,20.6
2025-06-15 18:53:33,56.7
2025-06-15 06:06:36,27.7
2025-06-15 00:45:20,26.6
2025-06-15 03:39:39,61.6
2025-06-15 17:28:35,54.8
2025-06-15 11:37:38,19.4
2025-06-15 13:30:46,33.6
2025-06-15 13:22:15,99.5
2025-06-15 21:22:22,12.5
2025-06-15 09:52:40,69.0
2025-06-15 10:03:42,65.9
2025-06-15 14:28:05,47.1
2025-06-15 04:32:28,15.7
2025-06-15 20:28:31,48.1
2025-06-15 01:25:34,74.1
2025-06-15 22:43:36,31.7
2025-06-15 21:29:47,67.9
2025-06-15 00:31:18,13.2
2025-06-15 23:55:54,64.2
2025-06-15 12:11:34,67.4
2025-06-15 01:49:23,33.6
2025-06-15 04:20:19,96.0
2025-06-15 19:41:05,81.6
2025-06-15 13:37:30,48.8
2025-06-15 10:39:59,95.1
2025-06-15 21:27:35,89.3
2025-06-15 00:34:42,71.8
2025-06-15 07:55:34,53.0
2025-06-15 17:40:55,5.4
2025-06-15 09:13:07,15.6
2025-06-15 13:41:12,6.1
2025-06-15 03:18:19,88.1
2025-06-15 09:57:04,17.7
2025-06-15 09:12:11,46.2
2025-06-15 03:10:53,65.3
2025-06-15 15:39:41,77.9
2025-06-15 20:58:06,76.1
2025-06-15 04:25:23,59.4
2025-06-15 20:04:01,92.9
2025-06-15 15:02:10,78.4
2025-06-15 17:00:39,10.3
2025-06-15 01:04:47,92.9
2025-06-15 18:03:03,21.2
2025-06-15 21:13:37,29.4
2025-06-15 16:25:44,91.8
2025-06-15 04:58:54,14.0
